# File Name: TESTWORDS.txt
# File Size: 289282      
# File Date: 01/01/2026 19:36:17
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution 4.0 International, 2018-2026
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	NOSPACE	NOETERNAL	ETERNAL	NOHELL	YESHELL	SHEOL	GEHENNA	HADES	TARTARUS	ABYSS	LOF	END
Holy-Bible---English---Literal-Standard	0	GROUP=0/0/0	eternity=3/0/3, eternal=3/2/1, forever=77/1/76, everlasting=0/0/0, evermore=0/0/0, and ever=4/0/4, for ever=0/0/0, always=50/0/50, immortal=0/0/0, age-during=0/0/0, age=115/64/51, ages=60/41/19, of old=58/0/58, world=202/12/190, worlds=0/0/0, long ago=5/0/5, universe=0/0/0, this life=3/1/2, earliest times=0/0/0, all the years=0/0/0, life without end=0/0/0, last days=5/1/4, present order=0/0/0, time to come=1/0/1, from the first=15/0/15, all times=23/0/23, the true=16/1/15, present life=0/0/0, order of the generations=0/0/0, last day=7/2/5, coming time=0/0/0, order of events=0/0/0, cares of life=0/0/0, since time was=0/0/0, time began=0/0/0, lasting=2/0/2, from the very first=0/0/0, only true=1/1/0, for all time=253/0/253, everliving=0/0/0, forevermore=0/0/0, truly life=1/0/1, GROUP=904/126/778	hell=0/0/0, GROUP=0/0/0	hell=0/0/0, sheol=64/64/0, gehenna=12/12/0, gehinnom=0/0/0, hades=11/11/0, abyss=10/9/1, bottomless pit=0/0/0, depths below=0/0/0, tartarus=1/1/0, lake of fire=1/1/0, lake that burns with fire=0/0/0, GROUP=99/98/1	hell=0/0/0, sheol=64/64/0, hades=11/11/0, grave's=0/0/0, the grave=13/0/13, underworld=0/0/0, place of the dead=0/0/0, depth of the pit=0/0/0, the deepest pit=0/0/0, into the pit=6/0/6, bars of the pit=0/0/0, alive into the pit=0/0/0, lowest pit=1/0/1, GROUP=95/75/20	hell=0/0/0, gehenna=12/12/0, gehinnom=0/0/0, underworld=0/0/0, GROUP=12/12/0	hell=0/0/0, hades=11/11/0, underworld=0/0/0, grave's=0/0/0, grave=32/0/32, sheol=64/64/0, GROUP=107/75/32	hell=0/0/0, tartarus=1/1/0, the deepest pit of gloom=0/0/0, GROUP=1/1/0	abyss=10/9/1, the deep=24/1/23, great deep=5/0/5, bottomless pit=0/0/0, the pit=47/7/40, depths below=0/0/0, GROUP=86/17/69	lake of fire=1/1/0, lake that burns with fire=0/0/0, lake that burneth with fire=0/0/0, sea of ever-burning fire=0/0/0, sea of fire=0/0/0, lake which burns with fire=0/0/0, pool of fire=0/0/0, pool burning with fire=0/0/0, lake which burneth with fire=0/0/0, GROUP=1/1/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---English---Living-Oracles-NT	0	GROUP=0/0/0	eternity=1/1/0, eternal=54/53/1, forever=15/11/4, everlasting=14/14/0, evermore=1/1/0, and ever=19/19/0, for ever=32/30/2, always=43/1/42, immortal=2/1/1, age-during=0/0/0, age=12/3/9, ages=14/13/1, of old=2/0/2, world=182/27/155, worlds=1/1/0, long ago=3/0/3, universe=1/1/0, this life=6/1/5, earliest times=0/0/0, all the years=0/0/0, life without end=0/0/0, last days=4/1/3, present order=0/0/0, time to come=0/0/0, from the first=5/0/5, all times=11/0/11, the true=13/1/12, present life=1/0/1, order of the generations=0/0/0, last day=6/2/4, coming time=0/0/0, order of events=0/0/0, cares of life=0/0/0, since time was=0/0/0, time began=0/0/0, lasting=0/0/0, from the very first=0/0/0, only true=1/1/0, for all time=0/0/0, everliving=0/0/0, forevermore=0/0/0, truly life=0/0/0, GROUP=443/182/261	hell=12/12/0, GROUP=12/12/0	hell=12/12/0, sheol=0/0/0, gehenna=0/0/0, gehinnom=0/0/0, hades=8/8/0, abyss=4/4/0, bottomless pit=4/4/0, depths below=0/0/0, tartarus=1/1/0, lake of fire=4/4/0, lake that burns with fire=0/0/0, GROUP=33/33/0	hell=12/12/0, sheol=0/0/0, hades=8/8/0, grave's=0/0/0, the grave=0/0/0, underworld=0/0/0, place of the dead=0/0/0, depth of the pit=0/0/0, the deepest pit=0/0/0, into the pit=0/0/0, bars of the pit=0/0/0, alive into the pit=0/0/0, lowest pit=0/0/0, GROUP=20/20/0	hell=12/12/0, gehenna=0/0/0, gehinnom=0/0/0, underworld=0/0/0, GROUP=12/12/0	hell=12/12/0, hades=8/8/0, underworld=0/0/0, grave's=0/0/0, grave=3/0/3, sheol=0/0/0, GROUP=23/20/3	hell=12/12/0, tartarus=1/1/0, the deepest pit of gloom=0/0/0, GROUP=13/13/0	abyss=4/4/0, the deep=3/1/2, great deep=0/0/0, bottomless pit=4/4/0, the pit=1/1/0, depths below=0/0/0, GROUP=12/10/2	lake of fire=4/4/0, lake that burns with fire=0/0/0, lake that burneth with fire=0/0/0, sea of ever-burning fire=0/0/0, sea of fire=0/0/0, lake which burns with fire=1/1/0, pool of fire=0/0/0, pool burning with fire=0/0/0, lake which burneth with fire=0/0/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---English---Majority-Standard-Bible	0	GROUP=0/0/0	eternity=7/2/5, eternal=81/69/12, forever=329/47/282, everlasting=60/0/60, evermore=0/0/0, and ever=59/22/37, for ever=0/0/0, always=91/1/90, immortal=3/2/1, age-during=0/0/0, age=94/21/73, ages=14/8/6, of old=33/1/32, world=206/14/192, worlds=0/0/0, long ago=24/1/23, universe=2/2/0, this life=9/3/6, earliest times=0/0/0, all the years=0/0/0, life without end=0/0/0, last days=9/1/8, present order=0/0/0, time to come=0/0/0, from the first=9/0/9, all times=20/0/20, the true=15/1/14, present life=1/0/1, order of the generations=0/0/0, last day=6/2/4, coming time=0/0/0, order of events=0/0/0, cares of life=0/0/0, since time was=0/0/0, time began=3/3/0, lasting=6/0/6, from the very first=0/0/0, only true=1/1/0, for all time=10/0/10, everliving=0/0/0, forevermore=8/0/8, truly life=0/0/0, GROUP=1100/201/899	hell=13/13/0, GROUP=13/13/0	hell=13/13/0, sheol=64/64/0, gehenna=0/0/0, gehinnom=0/0/0, hades=11/11/0, abyss=9/9/0, bottomless pit=0/0/0, depths below=1/0/1, tartarus=0/0/0, lake of fire=3/3/0, lake that burns with fire=1/1/0, GROUP=102/101/1	hell=13/13/0, sheol=64/64/0, hades=11/11/0, grave's=0/0/0, the grave=8/0/8, underworld=0/0/0, place of the dead=0/0/0, depth of the pit=0/0/0, the deepest pit=0/0/0, into the pit=7/2/5, bars of the pit=0/0/0, alive into the pit=0/0/0, lowest pit=1/0/1, GROUP=104/90/14	hell=13/13/0, gehenna=0/0/0, gehinnom=0/0/0, underworld=0/0/0, GROUP=13/13/0	hell=13/13/0, hades=11/11/0, underworld=0/0/0, grave's=0/0/0, grave=21/0/21, sheol=64/64/0, GROUP=109/88/21	hell=13/13/0, tartarus=0/0/0, the deepest pit of gloom=0/0/0, GROUP=13/13/0	abyss=9/9/0, the deep=24/1/23, great deep=3/0/3, bottomless pit=0/0/0, the pit=41/7/34, depths below=1/0/1, GROUP=78/17/61	lake of fire=3/3/0, lake that burns with fire=1/1/0, lake that burneth with fire=0/0/0, sea of ever-burning fire=0/0/0, sea of fire=0/0/0, lake which burns with fire=0/0/0, pool of fire=0/0/0, pool burning with fire=0/0/0, lake which burneth with fire=0/0/0, GROUP=4/4/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---English---Montgomery-NT	0	GROUP=0/0/0	eternity=2/2/0, eternal=64/64/0, forever=45/42/3, everlasting=5/4/1, evermore=1/0/1, and ever=23/21/2, for ever=2/2/0, always=56/1/55, immortal=1/1/0, age-during=0/0/0, age=26/16/10, ages=10/8/2, of old=7/1/6, world=167/25/142, worlds=1/0/1, long ago=3/0/3, universe=10/2/8, this life=3/1/2, earliest times=1/0/1, all the years=0/0/0, life without end=0/0/0, last days=5/0/5, present order=0/0/0, time to come=0/0/0, from the first=3/0/3, all times=5/0/5, the true=12/1/11, present life=0/0/0, order of the generations=0/0/0, last day=7/2/5, coming time=0/0/0, order of events=0/0/0, cares of life=0/0/0, since time was=0/0/0, time began=1/1/0, lasting=3/1/2, from the very first=0/0/0, only true=1/1/0, for all time=0/0/0, everliving=1/0/1, forevermore=2/2/0, truly life=0/0/0, GROUP=467/198/269	hell=6/6/0, GROUP=6/6/0	hell=6/6/0, sheol=0/0/0, gehenna=4/4/0, gehinnom=0/0/0, hades=9/9/0, abyss=2/2/0, bottomless pit=7/7/0, depths below=0/0/0, tartarus=1/1/0, lake of fire=4/4/0, lake that burns with fire=0/0/0, GROUP=33/33/0	hell=6/6/0, sheol=0/0/0, hades=9/9/0, grave's=0/0/0, the grave=1/0/1, underworld=0/0/0, place of the dead=0/0/0, depth of the pit=0/0/0, the deepest pit=0/0/0, into the pit=2/2/0, bars of the pit=0/0/0, alive into the pit=0/0/0, lowest pit=0/0/0, GROUP=18/17/1	hell=6/6/0, gehenna=4/4/0, gehinnom=0/0/0, underworld=0/0/0, GROUP=10/10/0	hell=6/6/0, hades=9/9/0, underworld=0/0/0, grave's=0/0/0, grave=5/0/5, sheol=0/0/0, GROUP=20/15/5	hell=6/6/0, tartarus=1/1/0, the deepest pit of gloom=0/0/0, GROUP=7/7/0	abyss=2/2/0, the deep=1/0/1, great deep=0/0/0, bottomless pit=7/7/0, the pit=3/3/0, depths below=0/0/0, GROUP=13/12/1	lake of fire=4/4/0, lake that burns with fire=0/0/0, lake that burneth with fire=0/0/0, sea of ever-burning fire=0/0/0, sea of fire=0/0/0, lake which burns with fire=0/0/0, pool of fire=0/0/0, pool burning with fire=0/0/0, lake which burneth with fire=0/0/0, GROUP=4/4/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---English---New-Heart-Aramaic	0	GROUP=0/0/0	eternity=3/0/3, eternal=10/8/2, forever=374/47/327, everlasting=125/58/67, evermore=0/0/0, and ever=41/19/22, for ever=10/1/9, always=87/0/87, immortal=2/1/1, age-during=0/0/0, age=49/18/31, ages=12/10/2, of old=47/1/46, world=215/20/195, worlds=0/0/0, long ago=18/2/16, universe=0/0/0, this life=7/1/6, earliest times=0/0/0, all the years=0/0/0, life without end=2/2/0, last days=6/1/5, present order=0/0/0, time to come=10/0/10, from the first=9/0/9, all times=14/0/14, the true=16/1/15, present life=0/0/0, order of the generations=0/0/0, last day=7/2/5, coming time=0/0/0, order of events=0/0/0, cares of life=0/0/0, since time was=0/0/0, time began=2/2/0, lasting=0/0/0, from the very first=0/0/0, only true=1/1/0, for all time=0/0/0, everliving=0/0/0, forevermore=19/3/16, truly life=1/0/1, GROUP=1087/198/889	hell=1/1/0, GROUP=1/1/0	hell=1/1/0, sheol=64/64/0, gehenna=0/0/0, gehinnom=0/0/0, hades=0/0/0, abyss=8/7/1, bottomless pit=1/1/0, depths below=0/0/0, tartarus=0/0/0, lake of fire=4/4/0, lake that burns with fire=1/1/0, GROUP=79/78/1	hell=1/1/0, sheol=64/64/0, Sheyul=10/10/0, hades=0/0/0, grave's=0/0/0, the grave=10/0/10, underworld=0/0/0, place of the dead=0/0/0, depth of the pit=0/0/0, the deepest pit=0/0/0, into the pit=16/3/13, bars of the pit=0/0/0, alive into the pit=0/0/0, lowest pit=1/0/1, GROUP=102/78/24	hell=1/1/0, gehenna=0/0/0, gehinnom=0/0/0, underworld=0/0/0, GROUP=1/1/0	hell=1/1/0, hades=0/0/0, underworld=0/0/0, grave's=0/0/0, grave=22/0/22, sheol=64/64/0, GROUP=87/65/22	hell=1/1/0, tartarus=0/0/0, the deepest pit of gloom=0/0/0, Takhtaya=1/1/0, GROUP=2/2/0	abyss=8/7/1, the deep=28/2/26, great deep=4/0/4, bottomless pit=1/1/0, the pit=49/7/42, depths below=0/0/0, GROUP=90/17/73	lake of fire=4/4/0, lake that burns with fire=1/1/0, lake that burneth with fire=0/0/0, sea of ever-burning fire=0/0/0, sea of fire=0/0/0, lake which burns with fire=0/0/0, pool of fire=0/0/0, pool burning with fire=0/0/0, lake which burneth with fire=0/0/0, GROUP=5/5/0	NULL=2/0/2, GROUP=2/0/2
Holy-Bible---English---New-Heart-Jehovah	0	GROUP=0/0/0	eternity=3/0/3, eternal=10/8/2, forever=374/47/327, everlasting=125/58/67, evermore=0/0/0, and ever=41/19/22, for ever=10/1/9, always=87/0/87, immortal=2/1/1, age-during=0/0/0, age=49/18/31, ages=12/10/2, of old=47/1/46, world=215/20/195, worlds=0/0/0, long ago=18/2/16, universe=0/0/0, this life=7/1/6, earliest times=0/0/0, all the years=0/0/0, life without end=2/2/0, last days=6/1/5, present order=0/0/0, time to come=10/0/10, from the first=9/0/9, all times=14/0/14, the true=16/1/15, present life=0/0/0, order of the generations=0/0/0, last day=7/2/5, coming time=0/0/0, order of events=0/0/0, cares of life=0/0/0, since time was=0/0/0, time began=2/2/0, lasting=0/0/0, from the very first=0/0/0, only true=1/1/0, for all time=0/0/0, everliving=0/0/0, forevermore=19/3/16, truly life=1/0/1, GROUP=1087/198/889	hell=21/21/0, GROUP=21/21/0	hell=21/21/0, sheol=66/66/0, gehenna=0/0/0, gehinnom=0/0/0, hades=0/0/0, abyss=8/7/1, bottomless pit=1/1/0, depths below=0/0/0, tartarus=0/0/0, lake of fire=4/4/0, lake that burns with fire=1/1/0, GROUP=101/100/1	hell=21/21/0, sheol=66/66/0, Sheyul=0/0/0, hades=0/0/0, grave's=0/0/0, the grave=10/0/10, underworld=0/0/0, place of the dead=0/0/0, depth of the pit=0/0/0, the deepest pit=0/0/0, into the pit=16/3/13, bars of the pit=0/0/0, alive into the pit=0/0/0, lowest pit=1/0/1, GROUP=114/90/24	hell=21/21/0, gehenna=0/0/0, gehinnom=0/0/0, underworld=0/0/0, GROUP=21/21/0	hell=21/21/0, hades=0/0/0, underworld=0/0/0, grave's=0/0/0, grave=22/0/22, sheol=66/66/0, GROUP=109/87/22	hell=21/21/0, tartarus=0/0/0, the deepest pit of gloom=0/0/0, Takhtaya=0/0/0, GROUP=21/21/0	abyss=8/7/1, the deep=28/2/26, great deep=4/0/4, bottomless pit=1/1/0, the pit=49/7/42, depths below=0/0/0, GROUP=90/17/73	lake of fire=4/4/0, lake that burns with fire=1/1/0, lake that burneth with fire=0/0/0, sea of ever-burning fire=0/0/0, sea of fire=0/0/0, lake which burns with fire=0/0/0, pool of fire=0/0/0, pool burning with fire=0/0/0, lake which burneth with fire=0/0/0, GROUP=5/5/0	NULL=2/0/2, GROUP=2/0/2
Holy-Bible---English---New-Heart-Jesus-Messiah	0	GROUP=0/0/0	eternity=3/0/3, eternal=10/8/2, forever=374/47/327, everlasting=125/58/67, evermore=0/0/0, and ever=41/19/22, for ever=10/1/9, always=87/0/87, immortal=2/1/1, age-during=0/0/0, age=49/18/31, ages=12/10/2, of old=47/1/46, world=215/20/195, worlds=0/0/0, long ago=18/2/16, universe=0/0/0, this life=7/1/6, earliest times=0/0/0, all the years=0/0/0, life without end=2/2/0, last days=6/1/5, present order=0/0/0, time to come=10/0/10, from the first=9/0/9, all times=14/0/14, the true=16/1/15, present life=0/0/0, order of the generations=0/0/0, last day=7/2/5, coming time=0/0/0, order of events=0/0/0, cares of life=0/0/0, since time was=0/0/0, time began=2/2/0, lasting=0/0/0, from the very first=0/0/0, only true=1/1/0, for all time=0/0/0, everliving=0/0/0, forevermore=19/3/16, truly life=1/0/1, GROUP=1087/198/889	hell=21/21/0, GROUP=21/21/0	hell=21/21/0, sheol=66/66/0, gehenna=0/0/0, gehinnom=0/0/0, hades=0/0/0, abyss=8/7/1, bottomless pit=1/1/0, depths below=0/0/0, tartarus=0/0/0, lake of fire=4/4/0, lake that burns with fire=1/1/0, GROUP=101/100/1	hell=21/21/0, sheol=66/66/0, Sheyul=0/0/0, hades=0/0/0, grave's=0/0/0, the grave=10/0/10, underworld=0/0/0, place of the dead=0/0/0, depth of the pit=0/0/0, the deepest pit=0/0/0, into the pit=16/3/13, bars of the pit=0/0/0, alive into the pit=0/0/0, lowest pit=1/0/1, GROUP=114/90/24	hell=21/21/0, gehenna=0/0/0, gehinnom=0/0/0, underworld=0/0/0, GROUP=21/21/0	hell=21/21/0, hades=0/0/0, underworld=0/0/0, grave's=0/0/0, grave=22/0/22, sheol=66/66/0, GROUP=109/87/22	hell=21/21/0, tartarus=0/0/0, the deepest pit of gloom=0/0/0, Takhtaya=0/0/0, GROUP=21/21/0	abyss=8/7/1, the deep=28/2/26, great deep=4/0/4, bottomless pit=1/1/0, the pit=49/7/42, depths below=0/0/0, GROUP=90/17/73	lake of fire=4/4/0, lake that burns with fire=1/1/0, lake that burneth with fire=0/0/0, sea of ever-burning fire=0/0/0, sea of fire=0/0/0, lake which burns with fire=0/0/0, pool of fire=0/0/0, pool burning with fire=0/0/0, lake which burneth with fire=0/0/0, GROUP=5/5/0	NULL=2/0/2, GROUP=2/0/2
Holy-Bible---English---New-Heart-Messianic	0	GROUP=0/0/0	eternity=3/0/3, eternal=10/8/2, forever=374/47/327, everlasting=125/58/67, evermore=0/0/0, and ever=41/19/22, for ever=10/1/9, always=87/0/87, immortal=2/1/1, age-during=0/0/0, age=49/18/31, ages=12/10/2, of old=47/1/46, world=215/20/195, worlds=0/0/0, long ago=18/2/16, universe=0/0/0, this life=7/1/6, earliest times=0/0/0, all the years=0/0/0, life without end=2/2/0, last days=6/1/5, present order=0/0/0, time to come=10/0/10, from the first=9/0/9, all times=14/0/14, the true=16/1/15, present life=0/0/0, order of the generations=0/0/0, last day=7/2/5, coming time=0/0/0, order of events=0/0/0, cares of life=0/0/0, since time was=0/0/0, time began=2/2/0, lasting=0/0/0, from the very first=0/0/0, only true=1/1/0, for all time=0/0/0, everliving=0/0/0, forevermore=19/3/16, truly life=1/0/1, GROUP=1087/198/889	hell=2/2/0, GROUP=2/2/0	hell=2/2/0, sheol=74/74/0, gehenna=0/0/0, gehinnom=11/11/0, hades=0/0/0, abyss=8/7/1, bottomless pit=1/1/0, depths below=0/0/0, tartarus=0/0/0, lake of fire=4/4/0, lake that burns with fire=1/1/0, GROUP=101/100/1	hell=2/2/0, sheol=74/74/0, Sheyul=0/0/0, hades=0/0/0, grave's=0/0/0, the grave=10/0/10, underworld=0/0/0, place of the dead=0/0/0, depth of the pit=0/0/0, the deepest pit=0/0/0, into the pit=16/3/13, bars of the pit=0/0/0, alive into the pit=0/0/0, lowest pit=1/0/1, GROUP=103/79/24	hell=2/2/0, gehenna=0/0/0, gehinnom=11/11/0, underworld=0/0/0, GROUP=13/13/0	hell=2/2/0, hades=0/0/0, underworld=0/0/0, grave's=0/0/0, grave=22/0/22, sheol=74/74/0, GROUP=98/76/22	hell=2/2/0, tartarus=0/0/0, the deepest pit of gloom=0/0/0, Takhtaya=0/0/0, GROUP=2/2/0	abyss=8/7/1, the deep=28/2/26, great deep=4/0/4, bottomless pit=1/1/0, the pit=49/7/42, depths below=0/0/0, GROUP=90/17/73	lake of fire=4/4/0, lake that burns with fire=1/1/0, lake that burneth with fire=0/0/0, sea of ever-burning fire=0/0/0, sea of fire=0/0/0, lake which burns with fire=0/0/0, pool of fire=0/0/0, pool burning with fire=0/0/0, lake which burneth with fire=0/0/0, GROUP=5/5/0	NULL=2/0/2, GROUP=2/0/2
Holy-Bible---English---New-Heart-Standard	0	GROUP=0/0/0	eternity=3/0/3, eternal=10/8/2, forever=374/47/327, everlasting=125/58/67, evermore=0/0/0, and ever=41/19/22, for ever=10/1/9, always=87/0/87, immortal=2/1/1, age-during=0/0/0, age=49/18/31, ages=12/10/2, of old=47/1/46, world=215/20/195, worlds=0/0/0, long ago=18/2/16, universe=0/0/0, this life=7/1/6, earliest times=0/0/0, all the years=0/0/0, life without end=2/2/0, last days=6/1/5, present order=0/0/0, time to come=10/0/10, from the first=9/0/9, all times=14/0/14, the true=16/1/15, present life=0/0/0, order of the generations=0/0/0, last day=7/2/5, coming time=0/0/0, order of events=0/0/0, cares of life=0/0/0, since time was=0/0/0, time began=2/2/0, lasting=0/0/0, from the very first=0/0/0, only true=1/1/0, for all time=0/0/0, everliving=0/0/0, forevermore=19/3/16, truly life=1/0/1, GROUP=1087/198/889	hell=21/21/0, GROUP=21/21/0	hell=21/21/0, sheol=66/66/0, gehenna=0/0/0, gehinnom=0/0/0, hades=0/0/0, abyss=8/7/1, bottomless pit=1/1/0, depths below=0/0/0, tartarus=0/0/0, lake of fire=4/4/0, lake that burns with fire=1/1/0, GROUP=101/100/1	hell=21/21/0, sheol=66/66/0, Sheyul=0/0/0, hades=0/0/0, grave's=0/0/0, the grave=10/0/10, underworld=0/0/0, place of the dead=0/0/0, depth of the pit=0/0/0, the deepest pit=0/0/0, into the pit=16/3/13, bars of the pit=0/0/0, alive into the pit=0/0/0, lowest pit=1/0/1, GROUP=114/90/24	hell=21/21/0, gehenna=0/0/0, gehinnom=0/0/0, underworld=0/0/0, GROUP=21/21/0	hell=21/21/0, hades=0/0/0, underworld=0/0/0, grave's=0/0/0, grave=22/0/22, sheol=66/66/0, GROUP=109/87/22	hell=21/21/0, tartarus=0/0/0, the deepest pit of gloom=0/0/0, Takhtaya=0/0/0, GROUP=21/21/0	abyss=8/7/1, the deep=28/2/26, great deep=4/0/4, bottomless pit=1/1/0, the pit=49/7/42, depths below=0/0/0, GROUP=90/17/73	lake of fire=4/4/0, lake that burns with fire=1/1/0, lake that burneth with fire=0/0/0, sea of ever-burning fire=0/0/0, sea of fire=0/0/0, lake which burns with fire=0/0/0, pool of fire=0/0/0, pool burning with fire=0/0/0, lake which burneth with fire=0/0/0, GROUP=5/5/0	NULL=2/0/2, GROUP=2/0/2
Holy-Bible---English---New-Heart-YHWH	0	GROUP=0/0/0	eternity=3/0/3, eternal=10/8/2, forever=374/47/327, everlasting=125/58/67, evermore=0/0/0, and ever=41/19/22, for ever=10/1/9, always=87/0/87, immortal=2/1/1, age-during=0/0/0, age=49/18/31, ages=12/10/2, of old=47/1/46, world=215/20/195, worlds=0/0/0, long ago=18/2/16, universe=0/0/0, this life=7/1/6, earliest times=0/0/0, all the years=0/0/0, life without end=2/2/0, last days=6/1/5, present order=0/0/0, time to come=10/0/10, from the first=9/0/9, all times=14/0/14, the true=16/1/15, present life=0/0/0, order of the generations=0/0/0, last day=7/2/5, coming time=0/0/0, order of events=0/0/0, cares of life=0/0/0, since time was=0/0/0, time began=2/2/0, lasting=0/0/0, from the very first=0/0/0, only true=1/1/0, for all time=0/0/0, everliving=0/0/0, forevermore=19/3/16, truly life=1/0/1, GROUP=1087/198/889	hell=21/21/0, GROUP=21/21/0	hell=21/21/0, sheol=66/66/0, gehenna=0/0/0, gehinnom=0/0/0, hades=0/0/0, abyss=8/7/1, bottomless pit=1/1/0, depths below=0/0/0, tartarus=0/0/0, lake of fire=4/4/0, lake that burns with fire=1/1/0, GROUP=101/100/1	hell=21/21/0, sheol=66/66/0, Sheyul=0/0/0, hades=0/0/0, grave's=0/0/0, the grave=10/0/10, underworld=0/0/0, place of the dead=0/0/0, depth of the pit=0/0/0, the deepest pit=0/0/0, into the pit=16/3/13, bars of the pit=0/0/0, alive into the pit=0/0/0, lowest pit=1/0/1, GROUP=114/90/24	hell=21/21/0, gehenna=0/0/0, gehinnom=0/0/0, underworld=0/0/0, GROUP=21/21/0	hell=21/21/0, hades=0/0/0, underworld=0/0/0, grave's=0/0/0, grave=22/0/22, sheol=66/66/0, GROUP=109/87/22	hell=21/21/0, tartarus=0/0/0, the deepest pit of gloom=0/0/0, GROUP=21/21/0	abyss=8/7/1, the deep=28/2/26, great deep=4/0/4, bottomless pit=1/1/0, the pit=49/7/42, depths below=0/0/0, GROUP=90/17/73	lake of fire=4/4/0, lake that burns with fire=1/1/0, lake that burneth with fire=0/0/0, sea of ever-burning fire=0/0/0, sea of fire=0/0/0, lake which burns with fire=0/0/0, pool of fire=0/0/0, pool burning with fire=0/0/0, lake which burneth with fire=0/0/0, GROUP=5/5/0	NULL=2/0/2, GROUP=2/0/2
Holy-Bible---English---Noyes	0	GROUP=0/0/0	eternity=2/0/2, eternal=6/4/2, forever=61/1/60, everlasting=117/64/53, evermore=7/2/5, and ever=35/17/18, for ever=203/49/154, always=54/1/53, immortal=0/0/0, age-during=0/0/0, age=21/0/21, ages=8/6/2, of old=48/2/46, world=245/56/189, worlds=3/2/1, long ago=13/0/13, universe=0/0/0, this life=5/1/4, earliest times=0/0/0, all the years=1/0/1, life without end=0/0/0, last days=6/0/6, present order=0/0/0, time to come=2/0/2, from the first=7/0/7, all times=15/0/15, the true=17/2/15, present life=0/0/0, order of the generations=0/0/0, last day=7/2/5, coming time=0/0/0, order of events=0/0/0, cares of life=0/0/0, since time was=0/0/0, time began=0/0/0, lasting=3/1/2, from the very first=0/0/0, only true=1/1/0, for all time=0/0/0, everliving=0/0/0, forevermore=2/0/2, truly life=0/0/0, GROUP=889/211/678	hell=14/14/0, GROUP=14/14/0	hell=14/14/0, sheol=53/53/0, gehenna=0/0/0, gehinnom=0/0/0, hades=0/0/0, abyss=10/9/1, bottomless pit=0/0/0, depths below=0/0/0, tartarus=0/0/0, lake of fire=4/4/0, lake that burns with fire=0/0/0, GROUP=81/80/1	hell=14/14/0, sheol=53/53/0, hades=0/0/0, grave's=0/0/0, the grave=19/12/7, underworld=29/29/0, place of the dead=0/0/0, depth of the pit=0/0/0, the deepest pit=0/0/0, into the pit=7/1/6, bars of the pit=0/0/0, alive into the pit=0/0/0, lowest pit=1/0/1, GROUP=123/109/14	hell=14/14/0, gehenna=0/0/0, gehinnom=0/0/0, underworld=29/29/0, GROUP=43/43/0	hell=14/14/0, hades=0/0/0, underworld=29/29/0, grave's=0/0/0, grave=33/12/21, sheol=53/53/0, GROUP=129/108/21	hell=14/14/0, tartarus=0/0/0, the deepest pit of gloom=0/0/0, GROUP=14/14/0	abyss=10/9/1, the deep=31/1/30, great deep=4/0/4, bottomless pit=0/0/0, the pit=49/10/39, depths below=0/0/0, GROUP=94/20/74	lake of fire=4/4/0, lake that burns with fire=0/0/0, lake that burneth with fire=0/0/0, sea of ever-burning fire=0/0/0, sea of fire=0/0/0, lake which burns with fire=0/0/0, pool of fire=0/0/0, pool burning with fire=0/0/0, lake which burneth with fire=1/1/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
