# File Name: CHECKDATA.txt
# File Size: 10613692    
# File Date: 09/19/2026 19:13:35
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution 4.0 International, 2018-2026
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	CHECKDATA	VREF	INDEX	BOOK	CHAPTER	VERSE	TEXT
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-022-001	019	PSA	022	002	Mon Dieu! mon Dieu! pourquoi m’as-tu abandonné, [te tenant] loin de mon salut, – des paroles de mon rugissement?
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-022-001	019	PSA	022	002	Au chef de musique. Sur Ajéleth-Hashakhar. Psaume de David. Mon Dieu! mon Dieu! pourquoi m’as-tu abandonné, [te tenant] loin de mon salut, – des paroles de mon rugissement?
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-022-001	019	PSA	022	002	Mon Dieu! mon Dieu! pourquoi m’as-tu abandonné, [te tenant] loin de mon salut, – des paroles de mon rugissement?
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-022-001	019	PSA	022	002	Au chef de musique. Sur Ajéleth-Hashakhar. Psaume de David. Mon Dieu! mon Dieu! pourquoi m’as-tu abandonné, [te tenant] loin de mon salut, – des paroles de mon rugissement?
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-030-001	019	PSA	030	002	Éternel! je t’exalterai, parce que tu m’as délivré, et que tu n’as pas réjoui mes ennemis à mon sujet.
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-030-001	019	PSA	030	002	Psaume. Cantique de dédicace de la maison. De David. Éternel! je t’exalterai, parce que tu m’as délivré, et que tu n’as pas réjoui mes ennemis à mon sujet.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-030-001	019	PSA	030	002	Éternel! je t’exalterai, parce que tu m’as délivré, et que tu n’as pas réjoui mes ennemis à mon sujet.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-030-001	019	PSA	030	002	Psaume. Cantique de dédicace de la maison. De David. Éternel! je t’exalterai, parce que tu m’as délivré, et que tu n’as pas réjoui mes ennemis à mon sujet.
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-031-001	019	PSA	031	002	En toi, Éternel, j’ai placé ma confiance; que je ne sois jamais confus; délivre-moi dans ta justice.
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-031-001	019	PSA	031	002	Au chef de musique. Psaume de David. En toi, Éternel, j’ai placé ma confiance; que je ne sois jamais confus; délivre-moi dans ta justice.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-031-001	019	PSA	031	002	En toi, Éternel, j’ai placé ma confiance; que je ne sois jamais confus; délivre-moi dans ta justice.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-031-001	019	PSA	031	002	Au chef de musique. Psaume de David. En toi, Éternel, j’ai placé ma confiance; que je ne sois jamais confus; délivre-moi dans ta justice.
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-034-001	019	PSA	034	002	Je bénirai l’Éternel en tout temps; sa louange sera continuellement dans ma bouche.
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-034-001	019	PSA	034	002	De David, quand il dissimula sa raison devant Abimélec, qui le chassa, et il s’en alla. Je bénirai l’Éternel en tout temps; sa louange sera continuellement dans ma bouche.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-034-001	019	PSA	034	002	Je bénirai l’Éternel en tout temps; sa louange sera continuellement dans ma bouche.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-034-001	019	PSA	034	002	De David, quand il dissimula sa raison devant Abimélec, qui le chassa, et il s’en alla. Je bénirai l’Éternel en tout temps; sa louange sera continuellement dans ma bouche.
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-036-001	019	PSA	036	002	La transgression du méchant dit, au-dedans de mon cœur, qu’il n’y a point de crainte de Dieu devant ses yeux.
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-036-001	019	PSA	036	002	Au chef de musique. Du serviteur de l’Éternel. De David. La transgression du méchant dit, au-dedans de mon cœur, qu’il n’y a point de crainte de Dieu devant ses yeux.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-036-001	019	PSA	036	002	La transgression du méchant dit, au-dedans de mon cœur, qu’il n’y a point de crainte de Dieu devant ses yeux.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-036-001	019	PSA	036	002	Au chef de musique. Du serviteur de l’Éternel. De David. La transgression du méchant dit, au-dedans de mon cœur, qu’il n’y a point de crainte de Dieu devant ses yeux.
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-038-001	019	PSA	038	002	Éternel! ne me reprends pas dans ta colère, et ne me châtie pas dans ta fureur.
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-038-001	019	PSA	038	002	Psaume de David, pour faire souvenir. Éternel! ne me reprends pas dans ta colère, et ne me châtie pas dans ta fureur.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-038-001	019	PSA	038	002	Éternel! ne me reprends pas dans ta colère, et ne me châtie pas dans ta fureur.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-038-001	019	PSA	038	002	Psaume de David, pour faire souvenir. Éternel! ne me reprends pas dans ta colère, et ne me châtie pas dans ta fureur.
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-039-001	019	PSA	039	002	J’ai dit: Je prendrai garde à mes voies, afin que je ne pèche point par ma langue; je garderai ma bouche avec une muselière pendant que le méchant est devant moi.
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-039-001	019	PSA	039	002	Au chef de musique, à Jeduthun. Psaume de David. J’ai dit: Je prendrai garde à mes voies, afin que je ne pèche point par ma langue; je garderai ma bouche avec une muselière pendant que le méchant est devant moi.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-039-001	019	PSA	039	002	J’ai dit: Je prendrai garde à mes voies, afin que je ne pèche point par ma langue; je garderai ma bouche avec une muselière pendant que le méchant est devant moi.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-039-001	019	PSA	039	002	Au chef de musique, à Jeduthun. Psaume de David. J’ai dit: Je prendrai garde à mes voies, afin que je ne pèche point par ma langue; je garderai ma bouche avec une muselière pendant que le méchant est devant moi.
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-040-001	019	PSA	040	002	J’ai attendu patiemment l’Éternel; et il s’est penché vers moi, et a entendu mon cri.
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-040-001	019	PSA	040	002	Au chef de musique. De David. Psaume. J’ai attendu patiemment l’Éternel; et il s’est penché vers moi, et a entendu mon cri.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-040-001	019	PSA	040	002	J’ai attendu patiemment l’Éternel; et il s’est penché vers moi, et a entendu mon cri.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-040-001	019	PSA	040	002	Au chef de musique. De David. Psaume. J’ai attendu patiemment l’Éternel; et il s’est penché vers moi, et a entendu mon cri.
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-041-001	019	PSA	041	002	Bienheureux celui qui comprend le pauvre! Au mauvais jour, l’Éternel le délivrera.
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-041-001	019	PSA	041	002	Au chef de musique. Psaume de David. Bienheureux celui qui comprend le pauvre! Au mauvais jour, l’Éternel le délivrera.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-041-001	019	PSA	041	002	Bienheureux celui qui comprend le pauvre! Au mauvais jour, l’Éternel le délivrera.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-041-001	019	PSA	041	002	Au chef de musique. Psaume de David. Bienheureux celui qui comprend le pauvre! Au mauvais jour, l’Éternel le délivrera.
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-042-001	019	PSA	042	002	Comme le cerf brame après les courants d’eau, ainsi mon âme crie après toi, ô Dieu!
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-042-001	019	PSA	042	002	Au chef de musique. Instruction. Des fils de Coré. Comme le cerf brame après les courants d’eau, ainsi mon âme crie après toi, ô Dieu!
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-042-001	019	PSA	042	002	Comme le cerf brame après les courants d’eau, ainsi mon âme crie après toi, ô Dieu!
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-042-001	019	PSA	042	002	Au chef de musique. Instruction. Des fils de Coré. Comme le cerf brame après les courants d’eau, ainsi mon âme crie après toi, ô Dieu!
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-044-001	019	PSA	044	002	Ô Dieu! nous avons entendu de nos oreilles, nos pères nous ont raconté l’œuvre que tu as opérée dans leurs jours, aux jours d’autrefois.
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-044-001	019	PSA	044	002	Au chef de musique. Des fils de Coré. Instruction. Ô Dieu! nous avons entendu de nos oreilles, nos pères nous ont raconté l’œuvre que tu as opérée dans leurs jours, aux jours d’autrefois.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-044-001	019	PSA	044	002	Ô Dieu! nous avons entendu de nos oreilles, nos pères nous ont raconté l’œuvre que tu as opérée dans leurs jours, aux jours d’autrefois.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-044-001	019	PSA	044	002	Au chef de musique. Des fils de Coré. Instruction. Ô Dieu! nous avons entendu de nos oreilles, nos pères nous ont raconté l’œuvre que tu as opérée dans leurs jours, aux jours d’autrefois.
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-045-001	019	PSA	045	002	Mon cœur bouillonne d’une bonne parole; je dis ce que j’ai composé au sujet du roi; ma langue est le style d’un écrivain habile.
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-045-001	019	PSA	045	002	Au chef de musique. Sur Shoshannim. Des fils de Coré. Instruction. Un cantique du bien-aimé. Mon cœur bouillonne d’une bonne parole; je dis ce que j’ai composé au sujet du roi; ma langue est le style d’un écrivain habile.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-045-001	019	PSA	045	002	Mon cœur bouillonne d’une bonne parole; je dis ce que j’ai composé au sujet du roi; ma langue est le style d’un écrivain habile.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-045-001	019	PSA	045	002	Au chef de musique. Sur Shoshannim. Des fils de Coré. Instruction. Un cantique du bien-aimé. Mon cœur bouillonne d’une bonne parole; je dis ce que j’ai composé au sujet du roi; ma langue est le style d’un écrivain habile.
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-046-001	019	PSA	046	002	Dieu est notre refuge et notre force, un secours dans les détresses, toujours facile à trouver.
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-046-001	019	PSA	046	002	Au chef de musique. Des fils de Coré. Sur Alamoth. Chant. Dieu est notre refuge et notre force, un secours dans les détresses, toujours facile à trouver.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-046-001	019	PSA	046	002	Dieu est notre refuge et notre force, un secours dans les détresses, toujours facile à trouver.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-046-001	019	PSA	046	002	Au chef de musique. Des fils de Coré. Sur Alamoth. Chant. Dieu est notre refuge et notre force, un secours dans les détresses, toujours facile à trouver.
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-047-001	019	PSA	047	002	Battez des mains, vous, tous les peuples; poussez des cris de joie vers Dieu avec une voix de triomphe;
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-047-001	019	PSA	047	002	Au chef de musique. Des fils de Coré. Psaume. Battez des mains, vous, tous les peuples; poussez des cris de joie vers Dieu avec une voix de triomphe;
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-047-001	019	PSA	047	002	Battez des mains, vous, tous les peuples; poussez des cris de joie vers Dieu avec une voix de triomphe;
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-047-001	019	PSA	047	002	Au chef de musique. Des fils de Coré. Psaume. Battez des mains, vous, tous les peuples; poussez des cris de joie vers Dieu avec une voix de triomphe;
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-048-001	019	PSA	048	002	L’Éternel est grand et fort digne de louange dans la ville de notre Dieu, dans sa montagne sainte.
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-048-001	019	PSA	048	002	Cantique. Psaume des fils de Coré. L’Éternel est grand et fort digne de louange dans la ville de notre Dieu, dans sa montagne sainte.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-048-001	019	PSA	048	002	L’Éternel est grand et fort digne de louange dans la ville de notre Dieu, dans sa montagne sainte.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-048-001	019	PSA	048	002	Cantique. Psaume des fils de Coré. L’Éternel est grand et fort digne de louange dans la ville de notre Dieu, dans sa montagne sainte.
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-049-001	019	PSA	049	002	Vous, tous les peuples, entendez ceci; vous, tous les habitants du monde, prêtez l’oreille;
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-049-001	019	PSA	049	002	Au chef de musique. Des fils de Coré. Psaume. Vous, tous les peuples, entendez ceci; vous, tous les habitants du monde, prêtez l’oreille;
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-049-001	019	PSA	049	002	Vous, tous les peuples, entendez ceci; vous, tous les habitants du monde, prêtez l’oreille;
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-049-001	019	PSA	049	002	Au chef de musique. Des fils de Coré. Psaume. Vous, tous les peuples, entendez ceci; vous, tous les habitants du monde, prêtez l’oreille;
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-051-001	019	PSA	051	003	Use de grâce envers moi, ô Dieu! selon ta bonté; selon la grandeur de tes compassions, efface mes transgressions.
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-051-001	019	PSA	051	003	Au chef de musique. Psaume de David; lorsque Nathan le prophète vint à lui, après qu’il fut entré vers Bath-Shéba. Use de grâce envers moi, ô Dieu! selon ta bonté; selon la grandeur de tes compassions, efface mes transgressions.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-051-001	019	PSA	051	003	Use de grâce envers moi, ô Dieu! selon ta bonté; selon la grandeur de tes compassions, efface mes transgressions.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-051-001	019	PSA	051	003	Au chef de musique. Psaume de David; lorsque Nathan le prophète vint à lui, après qu’il fut entré vers Bath-Shéba. Use de grâce envers moi, ô Dieu! selon ta bonté; selon la grandeur de tes compassions, efface mes transgressions.
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-052-001	019	PSA	052	003	Pourquoi te glorifies-tu du mal, homme fort? La bonté de Dieu subsiste de jour en jour.
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-052-001	019	PSA	052	003	Au chef de musique; pour instruire. De David; lorsque Doëg, l’Édomite, rapporta à Saül et lui dit: David est venu dans la maison d’Akhimélec. Pourquoi te glorifies-tu du mal, homme fort? La bonté de Dieu subsiste de jour en jour.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-052-001	019	PSA	052	003	Pourquoi te glorifies-tu du mal, homme fort? La bonté de Dieu subsiste de jour en jour.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-052-001	019	PSA	052	003	Au chef de musique; pour instruire. De David; lorsque Doëg, l’Édomite, rapporta à Saül et lui dit: David est venu dans la maison d’Akhimélec. Pourquoi te glorifies-tu du mal, homme fort? La bonté de Dieu subsiste de jour en jour.
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-053-001	019	PSA	053	002	L’insensé a dit dans son cœur: Il n’y a point de Dieu. Ils se sont corrompus, et ils ont rendu abominable la perversité; il n’y a personne qui fasse le bien.
Holy-Bible---French---French-Darby-Bible	Sour txt != Sta2	019-PSA-053-001	019	PSA	053	002	Au chef de musique. Sur Mahalath; pour instruire. De David. L’insensé a dit dans son cœur: Il n’y a point de Dieu. Ils se sont corrompus, et ils ont rendu abominable la perversité; il n’y a personne qui fasse le bien.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aion	019-PSA-053-001	019	PSA	053	002	L’insensé a dit dans son cœur: Il n’y a point de Dieu. Ils se sont corrompus, et ils ont rendu abominable la perversité; il n’y a personne qui fasse le bien.
Holy-Bible---French---French-Darby-Bible	Sour txt != Aio2	019-PSA-053-001	019	PSA	053	002	Au chef de musique. Sur Mahalath; pour instruire. De David. L’insensé a dit dans son cœur: Il n’y a point de Dieu. Ils se sont corrompus, et ils ont rendu abominable la perversité; il n’y a personne qui fasse le bien.
Holy-Bible---French---French-Darby-Bible	Sour txt != Stan	019-PSA-054-001	019	PSA	054	003	Ô Dieu! sauve-moi par ton nom, et fais-moi justice par ta puissance.
